V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,TargetVariable
4.40398082,1.048068637,41.99283,22.8255367,79.91244,63.4593925,58.6848335,8391.306,23.28003,483.0143,60.0967178,980.762268,22,22.0008926,1.02958357,22.0909977,73.84032,51.7777443,49.64781,75,269.0127,32.9869156,12.2701426,582,33.3686066,172.090271,402.707764,402.981384,72,114.675842,28,1.03124642,3527.67651,8396.208,258.5426,252.61911,1730.89807,3417.90137,12.4012985,2416.643,1149.5885,7.41311073,701.5
3.913551684,1.055784438,42.0691223,23.2438374,79.93465,63.451416,58.38127,8396.483,23.4803886,483.0143,59.90692,981.218,22,22.0094,1.02985466,22.0909977,73.8488159,50.8534,49.956974,75,270.482758,33.03215,12.6427526,582,33.49273,171.970612,400.755463,400.8017,72,114.675842,28,1.02963972,3506.66626,8359.029,258.796936,250.402832,1761.62231,3416.54785,12.3222122,2405.30615,1149.84436,7.33600569,725.6666667
3.886359265,1.045783284,42.21757,23.1311131,80.61243,63.0400848,58.6831,8420.10449,23.8106384,483.0143,60.05951,977.045349,22,22.0430775,1.02985859,22.0909977,73.79263,51.14853,50.1709671,75,270.8011,33.1973,14.7718229,585.7,33.4823151,172.6355,404.063568,404.1404,72,114.675842,28,1.03119779,3525.09766,8414.013,258.128876,243.395233,1762.31726,3499.53174,12.1278076,2412.32935,1149.48621,7.66317272,706.4166667
4.0680277,1.097809382,41.4587631,38.5445938,77.8650055,66.16047,57.132576,8126.06445,19.1715755,483.0143,59.22408,979.8475,22,21.9519577,1.02502167,22.0909977,73.96836,52.45505,49.4537239,71,269.724121,33.3670158,11.33171,555,31.9456158,172.6662,390.2345,389.820831,72,114.675842,28,1.02517211,3404.32837,8120.91357,270.247284,316.8364,2501.95313,2528.63477,12.754303,2408.02637,1151.98022,7.683128,723.8333333
3.990188089,1.095568264,41.8402367,37.9749947,77.7615356,65.9926,57.15025,8068.12939,18.81568,483.0143,58.80827,961.2389,22,21.948595,1.02377009,22.0909977,73.97456,52.6794968,49.13414,71,269.1183,34.91607,12.6502123,555,31.65445,173.149857,389.837646,389.8452,72,114.675842,28,1.02456331,3413.04688,8133.958,262.062073,325.7313,2493.36377,2470.67139,12.4543762,2400.54932,1148.92932,7.97282743,729.875
4.031405359,1.102978838,41.3829727,34.79592,77.4212,65.37778,56.7858925,8052.05664,20.07994,483.0143,58.2742043,958.2248,22,21.9085083,1.02535915,22.0909977,73.93788,52.9520149,49.09885,71,270.288025,34.4874153,15.3176527,555,31.681448,172.26033,386.2652,386.47522,72,114.675842,28,1.02539349,3367.92139,8030.639,258.076324,307.228271,2847.67578,2745.814,11.911293,2419.64648,1149.27783,7.510065,729.7
3.85251339,1.061287364,42.1070824,31.705019,79.53155,64.1773758,58.4069023,8278.571,22.1091366,483.0143,59.90692,958.5789,21.85,21.9308739,1.0245918,22.0909977,73.907074,52.30096,49.5915947,74,270.436432,34.0853767,11.4448242,575,33.1608162,173.160492,400.513824,400.4212,72,114.675842,28,1.02497339,3498.08374,8354.788,258.6507,263.9861,3298.96118,3276.119,12.6679306,2406.27417,1150.40869,7.96221876,701.7
4.29157368,1.044871328,41.8402367,30.9323864,81.56567,64.48349,58.7064552,8418.307,21.5933723,483.0143,58.69383,963.5193,21.85,21.9388237,1.02447844,22.0909977,73.86893,51.86314,49.7981339,74,268.296143,33.57119,14.6256466,575,33.11222,171.584915,403.906952,404.0986,73,116.268562,27,1.02408862,3352.32544,8414.702,260.7783,259.180145,3436.21655,3403.96118,11.5347824,2421.84424,1149.82593,7.187044,722.5833333
3.96802748,1.04255367,41.4210968,29.8426323,80.1143646,64.07047,58.86076,8424.132,22.4134979,483.0143,58.65568,1035.06128,21.85,21.93639,1.02493942,22.0909977,73.7773743,52.0572929,50.0841026,74,269.7877,33.4356956,11.9888315,579.9517,33.374836,172.414948,404.71048,404.803131,73,116.268562,27,1.0241468,3357.48071,8436.164,270.090576,260.3121,3345.88721,3351.52075,12.2828827,2420.16235,1150.31824,7.63508654,673.2
4.320533516,1.078019695,41.68765,30.3885784,78.51454,66.35037,57.2112923,8143.54541,19.2663116,483.0143,58.2742043,1037.3374,21.8009663,21.83369,1.02719986,22.0909977,73.888,52.77182,49.7503,73,269.601532,33.3622475,12.2291985,558.6651,32.92971,176.664871,390.945862,390.859955,73,116.268562,27,1.028371,3218.154,8113.45068,253.525772,265.226746,3286.182,3295.96826,12.8786087,2407.72119,1150.15894,9.181371,713.8333333
4.440671232,1.105438927,41.68765,30.3518028,77.96979,67.85018,56.7279625,8010.459,15.860199,482.037018,58.12543,1034.34973,21.4,21.4486084,1.02363074,22.0909977,73.98337,52.54916,49.2787323,71,270.987732,33.5128975,16.7318287,552.787964,31.66892,171.1208,384.236725,384.538574,73,116.606552,27,1.02265048,3176.11987,7984.651,237.6862,262.4888,3180.18848,3213.11377,11.923317,2411.874,1147.8291,7.014429,699.8333333
4.223738465,1.050519265,41.9485,30.7213516,79.9836349,66.83602,58.7535133,8364.583,18.0700684,483.0143,58.5412369,1032.29382,20.3,20.2980957,1.02487719,22.0909977,73.794754,50.4510574,50.7508545,77,270.020172,32.8519554,15.3943357,602.5,31.72375,157.167358,402.6111,402.500031,73,107.48082,27,1.02490079,3350.88135,8430.486,245.0348,253.551987,3413.63379,3405.67,10.2308187,2413.39746,1150.30042,6.998911,661.6
3.852507395,1.026048493,42.0691223,30.2472954,81.2341,65.64619,59.8021431,8595.078,19.9378815,483.0143,58.69383,1049.77515,20.3,20.3086185,1.025304,22.0909977,73.6781845,49.93669,51.06085,79,270.5741,32.7728767,12.2015724,615,32.52145,158.6157,412.584381,412.600739,73,107.48082,27,1.02513361,3413.05835,8607.694,249.676941,252.117447,3470.40576,3472.531,10.3954849,2422.14063,1150.248,7.29098,667.9166667
3.892593757,1.038265825,42.0689163,30.0071888,80.87428,65.80853,59.5429955,8530.096,19.52916,483.0143,59.6780357,1066.8291,20.3,20.3333187,1.02504194,22.0909977,73.69726,50.2193871,51.5752,79,272.231049,32.77315,10.6300421,615,32.660923,158.8685,409.431,409.637939,73,115.705,27,1.02563453,3404.8772,8498.2,251.351654,252.330215,3410.95215,3404.5896,10.71936,2420.8147,1151.53064,7.686358,642.9166667
4.032847088,1.029027629,42.94527,32.725563,77.67309,65.23044,57.5929947,8166.6665,19.6921387,483.0143,62.7908745,1071.92676,20.3,19.6548042,1.00554037,22.0909977,73.5256,48.8698235,51.7431946,83,269.740326,32.87115,13.5658321,646.7663,32.61112,158.084747,393.074219,392,70,94.5,30,1.01864934,3764.3208,8168.821,245.067154,251.595474,3361.171,3330.64038,10.0577116,2418.70752,1098.83289,8.609171,646.5
4.187280279,1.071884202,43.4348068,43.30749,76.52461,64.08038,56.5085335,7985.93848,21.49591,483.0143,64.30915,958.960632,18.2,18.1116257,1.02508569,22.0909977,70.83238,45.54924,47.90846,90,231.433838,32.5793037,12.3023491,700.3,31.9139557,136.106964,383.335541,383.3922,70,87.507,30,1.02563059,3688.71826,8001.46436,251.785034,337.0544,2105.37573,2111.038,13.2580109,2408.02637,1099.8324,7.932656,589.8333333
4.175027472,1.067596554,42.6375237,44.0155678,76.52643,64.250824,56.5218735,8002.342,21.9809723,483.0143,63.8513756,958.7628,18.2,18.1357365,1.025322,22.0909977,70.68361,47.0210457,48.842907,90,230.377747,33.1075745,13.6378126,700,31.4956284,134.480713,384.03418,384.236633,70,87.507,30,1.02530777,3702.391,7994.451,245.5363,347.321777,2047.26575,2057.43872,12.6933746,2409.024,1099.63367,7.202329,615.25
4.74010295,1.0964544,43.7399864,41.5632172,75.44442,63.76974,55.62124,7791.38574,22.3239441,483.0143,65.4459457,957.520935,18.2,18.1487541,1.02476525,22.0909977,72.02204,46.1504745,51.5294266,91,230.03743,32.8611069,15.9406071,706,31.55394,134.291626,374.811768,374.489471,69,86.2569,31,1.02638578,3775.874,7799.04443,239.215,328.575134,2280.02734,2340.65942,11.945837,2411.07813,1100.409,7.38210154,575.25
4.568426858,1.054516301,44.5754166,40.87089,77.40243,61.9331169,56.84522,8042.95166,24.5534363,483.0143,66.2432251,960.685,18.2,18.139801,1.030025,22.0909977,73.16224,45.1439362,54.85631,93,230.5103,34.0935059,14.3373756,723,32.3763733,135.777725,385.784576,386.357849,69,86.2569,31,1.02976334,3911.883,8047.24951,240.8162,299.443665,2484.39282,2472.27612,11.787509,2397.84961,1098.4303,7.816118,584.7
4.400474469,1.095655012,45.4871445,28.1188049,75.52384,62.62811,54.9126625,7779.21631,23.6689148,483.012482,68.54486,956.017761,18.2,18.1487751,1.03002071,22.0909977,73.1612,45.38115,54.9466362,93,250.1195,33.8610344,10.7201815,721.122253,32.7453842,134.564056,373.796326,374.5977,67,83.7567,33,1.03211319,4114.198,7704.966,232.252777,269.476044,1523.75037,3102.80127,12.3659525,2220.93774,1099.13684,7.455183,577.6666667
4.296489622,0.000125376,47.3487434,36.7610931,66.29931,68.161644,55.82658,7862.405,17.4103088,483.0143,71.175705,906.0299,15.8083105,15.87506,1.02011216,22.0909977,63.2105,42.87338,42.6097,100,119.241821,28.1280422,27.3929672,778,32.0942459,126.672859,377.151947,375.783081,66,76.56,34,1.020462,4339.755,7818.834,225.3906,0,3243.32129,0,12.9159164,2015.92029,0.122830234,7.5086937,410.75
3.709580985,1.047815522,41.28031,36.0272636,77.11846,70.23984,57.2944832,8100.96826,12.5475769,483.0143,56.0387573,1075.96851,22.22,22.1365623,1.03016412,29.445715,74.5031,54.87932,48.072506,64,256.134735,29.6280651,18.5700588,500,30.9688511,182.862,389.001923,388.878571,74,126.7694,26,1.03161681,3090.015,8121.317,285.3717,291.829,2423.76123,2448.22144,12.0687866,2393.1106,1099.58142,7.103617,765.5
3.697844977,1.037296398,41.83535,36.466568,78.43985,69.43806,58.3901,8287.015,13.7254181,483.0143,57.4807358,1074.70667,22.22,22.1306229,1.03053331,29.2721634,74.4373245,54.9410553,48.3651543,64,258.8779,30.2886944,16.9176579,502,31.0397987,184.61087,397.2774,398.362823,74,126.7694,26,1.02924526,3157.722,8269.768,289.360962,291.3081,2511.969,2500.04883,12.62738,2429.27979,1100.14319,7.364018,791.3333333
3.958557222,1.031022517,41.6871948,30.4555817,79.0999451,69.3380051,58.595,8330.448,13.8400269,483.0143,57.06111,1074.48547,22.22,22.1393032,1.029554,29.4218159,74.51362,55.2344437,47.9564819,65,256.807037,29.7521553,16.7775917,502,31.1586,184.503738,399.595,399.549561,74.5,127.625954,25.5,1.03024828,3075.14771,8311.294,293.6509,291.235229,3342.4292,3166.229,12.7186661,2401.93457,1100.07336,7.15513,736.5
3.917796217,1.024627946,41.6868,28.88865,79.13741,69.55202,58.81015,8368.221,13.2568359,483.0143,56.3401222,1107.4259,22.22,22.14908,1.03010476,29.4153214,74.55506,54.95902,47.8839836,64,260.537476,28.8168221,13.8389311,498,31.1143684,184.950714,401.4424,401.97168,74.5,127.625954,25.5,1.03006363,3083.23022,8352.603,298.047333,278.418976,3366.9917,3466.57715,13.0459728,2388.54175,1100.655,7.358593,768.1666667
3.95471627,1.032009526,41.38247,29.83645,78.84337,69.51433,58.54026,8335.083,13.21817,483.0143,56.1875343,1108.14954,22.22,22.1578941,1.02983165,29.4743557,74.62806,55.48153,47.9464073,64,258.831726,28.6485844,14.45232,498,31.0938072,185.559,400.341522,400.8602,74.5,126.936081,25.5,1.03087866,3064.28662,8315.424,300.1468,291.374146,3444.71216,3282.04,12.7282152,2411.14673,1101.68054,7.95350647,796.9
5.18719658,1.027519864,41.95341,30.2163429,78.13346,69.53144,57.3559532,8089.629,13.770752,483.0143,55.9624634,1136.432,22.22,22.21118,1.03064394,29.5091553,74.67942,55.34802,47.51458,64,261.391052,28.0225239,14.29712,498,30.6162472,184.671692,389.4179,390.103,74,136.16,26,1.0297612,3054.23535,8139.504,287.219177,292.402924,3450.355,3168.04541,12.5716248,2408.16479,1099.85828,7.8135047,808
5.205441869,1.033880645,41.79981,30.2469368,77.93164,69.54807,57.6120071,8131.651,13.56163,483.0143,56.4927139,1154.00879,22.22,22.2369957,1.029845,29.4757,74.51362,54.6871834,47.5011864,64,259.781525,28.1852627,17.2842522,499.9,30.5999279,184.179,390.853973,390.8601,74,126.08416,26,1.03057647,3083.381,8157.562,293.290955,278.134827,3515.372,3236.9436,12.4045887,2412.51538,1100.89221,7.387384,749.2
5.146932418,1.021622272,41.4587631,29.828661,79.15093,68.57974,58.14584,8230.552,15.0454865,483.0143,57.0229645,1154.52612,22.22,22.251236,1.02998841,29.4565411,74.66621,54.32872,47.53451,66,260.583862,28.5302944,16.3313,509.7,31.0853176,185.091171,395.568024,394.952118,74,126.08416,26,1.0304563,3124.73438,8224.411,294.386169,263.4851,3815.253,3472.762,12.9072113,2406.42554,1100.08423,7.92757,753.5
5.08611647,1.012610251,41.0057945,29.78668,79.7115555,68.7612839,58.162075,8256.61,15.0660553,483.0143,57.3281441,1155.1748,22.22,22.2562428,1.02925968,29.5267162,74.59685,55.0426636,47.4396935,66,259.009674,28.0895119,14.769681,510,31.4934387,185.8196,396.470642,396.5992,74,126.6325,26,1.02996969,3129.53613,8267.403,291.9454,269.864044,3757.46631,3408.13257,13.155858,2408.4458,1100.73682,7.753675,772.9166667
5.096714803,1.009418633,41.3786163,28.8585262,79.9725342,69.6299057,58.3056221,8220.606,13.7128477,483.0143,55.9440079,1154.3103,22.22,22.2915726,1.030336,29.5116215,74.62806,54.5718842,47.4322548,66,260.721924,27.5469,17.5987034,510,31.613554,186.933533,398.1784,397.136261,74,126.6325,26,1.0288291,3115.50732,8281.232,304.202057,260.2347,3740.36841,3460.424,12.38365,2410.11548,1099.36584,7.58051825,689.75
5.869405801,1.016966556,41.5350571,29.2935925,79.3488846,69.8955,58.1228256,8244.38,13.299469,483.0143,56.22568,1156.5575,22.22,22.27398,1.0246979,29.5617332,74.62806,54.322422,47.3957024,66,260.095062,27.7912083,15.2984667,510,31.6154633,184.630966,395.921875,395.637878,74,136.9,26,1.02366734,3131.96338,8245.014,291.690277,262.264221,3753.2,3406.85132,12.86068,2411.44653,1098.621,7.80463,734.75
5.840925724,1.061558635,41.5350571,28.55996,79.74336,69.2651443,58.2075539,8253.668,14.4281616,483.0143,55.84802,1153.05908,21.4,21.3806133,1.02537227,29.5890846,74.47547,52.16855,48.3425751,71,261.137756,27.0668983,14.9662666,550,31.88099,187.068344,395.927216,396.176056,74,0.719815,26,1.02535081,3136.56763,8240.685,292.568634,260.704468,3803.043,3420.45947,11.7875671,2416.50342,1149.85938,6.866611,699.0833333
5.86617729,1.06700044,41.6871,28.5956173,79.23374,69.30465,58.19294,8253.668,14.3395844,483.0143,55.5046921,1153.51172,21.4,21.383564,1.02415776,29.475399,74.43971,52.3525658,48.02225,71,259.4387,26.4378548,14.7996483,550,0,187.068344,396.1805,396.176056,74,0.720425546,26,1.024203,3119.77271,8248.118,288.449249,262.80014,3741.96313,3443.90845,11.689064,2416.52759,1150.89075,6.866611,703.25
5.942335003,1.074981087,41.0048065,28.9787865,78.9842758,69.94809,58.1730766,8253.668,12.91629,483.0143,55.69543,1113.45557,21.4,21.3937645,1.02519679,29.710228,74.39918,52.1580124,48.2891769,71,260.0845,27.2041054,15.7605219,550,0,187.068344,396.495239,396.176056,74,0.720660031,26,1.02465236,3129.08472,8247.281,290.539948,259.121429,3788.652,3467.595,11.5265808,2419.15259,1150.52466,6.866611,635.3333333
5.926598468,1.078792373,41.5350571,29.3746471,78.59295,69.90223,58.5814476,8325,13.4392548,483.0143,55.84802,1113.34973,21.4,21.3934536,1.03007352,29.6483974,74.39918,51.7806435,47.92794,71,260.438324,26.6438179,15.3233376,550,0,187.068344,399.8061,399.6,74,0.7263345,26,1.02983737,3150.10376,8323.981,288.617035,252.261887,3802.95459,3525.537,11.3112106,2402.0752,1150.53979,6.866611,669.0833333
5.895802452,1.063348467,41.49918,29.3743515,78.81021,69.8391647,58.5531235,8325,13.3738928,483.0143,55.9624634,1110.929,21.4,21.3923111,1.03009868,29.5888081,74.4373245,52.5382919,48.2588654,70,259.800842,26.9603882,15.2491922,550,0,187.068344,399.8061,399.6,74,0.7477037,26,1.030468,3152.44824,8335.334,296.8946,259.800964,3818.07031,3474.1936,11.554307,2413.99121,1149.85669,6.866611,688.9
5.679681869,1.058264224,41.1246071,28.36547,80.01231,69.15007,58.5342331,8325,14.8122129,483.0143,55.9624634,1112.03552,21.4,21.40522,1.031064,29.6691685,74.4536743,52.0966,48.1334724,71,259.760742,26.98044,15.1934862,550,0,187.068344,399.8061,399.6,74,0.7477037,26,1.02994537,3160.354,8327.846,291.259247,252.450729,3886.32935,3600.586,11.8170967,2404.26367,1148.43237,6.866611,733.0833333
5.660487751,1.051227762,41.80209,28.0975323,79.99863,69.40334,58.5027237,8325,14.8111572,483.0143,56.07631,1109.04163,21.4,21.41231,1.02967978,29.61119,74.39918,52.2837029,48.2819939,71,259.899536,27.19428,15.5264263,550,0,187.068344,399.8061,399.6,74,0.726087034,26,1.03096843,3157.85132,8341.947,301.8725,252.350525,3900.92944,3613.945,11.7768478,2405.96851,1148.72827,6.866611,715.6666667
5.659497465,1.056370226,41.8377647,28.3712463,79.38938,69.12,58.49073,8325,14.8392649,483.0143,56.6071548,1110.92883,21.4,21.4202728,1.03016031,29.6916428,74.4373245,51.6983681,48.1467552,71,259.375458,25.7006359,15.5701036,550,0,187.068344,399.80246,399.6,74,0.7477037,26,1.029518,3166.68921,8328.045,299.37323,255.86174,3931.378,3570.05835,12.3170357,2412.35474,1150.62134,6.866611,717.5
5.720954452,1.065709262,41.8402367,28.7782516,79.8097,69.52613,58.0223,8325,14.8043671,483.0143,56.4906464,1111.74548,21.4,21.4235973,1.029967,29.6436958,74.4831,52.2004356,47.9086876,71,259.512421,25.7106571,15.4733095,550,0,187.068344,396.218628,395.900024,74,0.7198332,26,1.02994442,3144.095,8257.233,301.16095,258.027039,3843.58228,3529.98584,12.1359253,2418.15454,1150.06921,6.866611,722.5
5.798559644,1.077472247,41.839798,28.6053867,78.6249,69.2378,57.5442,8201.667,14.6674042,483.0143,56.7719078,1109.80286,21.4,21.42766,1.02977777,29.81529,74.39918,52.14566,48.052063,71,256.376678,27.6443062,21.5487232,550,89.3465,172.649551,392.4627,389.9936,74,117.176041,26,1.0294342,3079.53857,8135.13037,301.3174,261.348022,3726.07153,3470.3938,12.463707,2409.55225,1151.663,5.135936,704.4166667
5.639476639,1.047165301,41.872982,28.5284977,80.82665,66.06084,58.8629532,8402.225,19.7266846,483.013031,58.2369881,1069.51147,21.4,21.43982,1.030074,29.3258953,74.36103,50.5049324,49.026783,75,260.1074,26.881609,15.167799,585,33.5367432,171.081253,403.2745,403.106445,74,117.176041,26,1.02989316,3183.59082,8400.9,282.4195,268.573334,3704.686,3404.7998,13.1319122,2417.1084,1150.03333,7.7376,680.5
4.757995954,1.052472473,41.95468,28.9523468,79.98531,65.934166,58.52709,8359.198,20.24173,483.0143,57.0229645,1070.98071,21.4,21.45183,1.02939117,29.3852139,74.32288,50.5267143,49.07763,75,260.5651,27.0178452,19.31837,584.9962,33.3841057,171.424271,400.2798,400.5121,74,117.176041,26,1.02942312,3162.87061,8340.053,293.1941,259.814178,3798.84277,3497.7373,12.3434963,2418.81274,1150.04211,7.374089,676.4
4.669928295,1.038758817,42.0684052,28.8251534,80.67518,66.24664,59.02606,8429.405,19.8695984,483.013763,58.60934,1071.00659,21.4,21.4538918,1.03046489,29.3406849,74.33051,51.0375023,49.4198723,75,260.3012,27.0099373,15.814455,585,33.6716232,170.90419,402.885559,404.089966,74,117.861282,26,1.02996707,3208.6543,8435.551,286.1504,248.032,3655.07324,3691.538,13.40535,2413.8313,1150.5354,7.77067947,691.6666667
4.709871987,1.045170038,41.992527,29.5392723,80.9415741,66.07195,59.1374931,8440.192,19.95877,483.0143,59.0714874,1070.652,21.4,21.4509983,1.02961183,29.4532681,74.33814,50.93597,49.0898933,75,259.78183,27.24709,14.2835073,584.998352,33.8951721,172.17337,406.022766,406.833923,74,117.861282,26,1.02995467,3196.69,8456.446,271.352722,251.682037,3607.69434,3577.12183,12.900506,2415.39526,1149.586,8.189811,701.4
4.67328123,1.038545054,41.5350571,28.5552235,80.888916,67.43482,58.8944855,8402.083,17.80722,483.0143,57.382122,1065.55811,21.4,21.45066,1.03053629,29.3305912,74.32288,51.94034,49.1494331,73,259.45166,27.3808861,16.41455,570,35.60611,175.834549,403.6372,403.3,74,127.28,26,1.03047812,3177.77612,8380.002,280.629425,244.504944,3588.64014,3633.97925,12.6518326,2413.43774,1149.91858,15.4860554,717.8333333
4.802722659,1.064023254,41.80209,28.2624817,79.135,68.1006546,57.90544,8247.917,16.575882,483.0143,56.46693,1069.83044,21.4,21.4513531,1.029629,29.2929344,74.3949356,52.09837,48.7813568,73,259.102875,26.974472,14.0721149,562,32.5795441,172.564346,395.535034,395.900024,74,127.28,26,1.0296526,3141.84,8261.199,274.245758,264.4168,3385.09131,3406.88574,12.1839828,2417.5166,1150.82813,8.185303,711.4166667
5.692064534,1.075693346,41.4206161,29.0223331,78.38652,68.53763,57.5434074,8170.8335,16.2241821,483.0143,56.22568,1070.46521,21.4,21.450798,1.02988327,29.2531147,74.46275,52.236248,48.64761,73,260.2876,27.0581589,15.4769239,560,31.8211441,170.517334,392.196,392.2,74,127.28,26,1.03088522,3077.257,8170.68457,276.878,264.363129,3333.397,3365.20264,12.0664063,2407.49927,1150.1687,7.62939548,721.25
5.765973857,1.093207201,41.4590569,29.811245,77.62433,69.94695,56.86366,8001.25,13.4576416,483.0143,56.6453056,1070.89136,21.4,21.4392834,1.029743,29.2708664,74.65095,52.68122,48.2981758,70,260.159637,26.6541271,15.25517,542,30.6897755,171.0988,385.1726,385.54,74,127.28,26,1.03029859,3040.41333,8034.12842,280.5668,285.5201,3029.676,3046.598,12.2341957,2402.2,1149.19,7.86291647,712.0833333
6.154635184,1.16750771,42.6375237,42.74352,71.21562,64.39987,52.44643,7099.52637,22.5666656,483.0143,62.1033478,996.3553,20.7,20.5129433,1.03050089,26.1393337,74.13214,48.4150429,50.7148666,84,199.812912,25.3258762,22.11862,649.7,28.9619255,134.692352,342.3034,342.414246,68.18182,91.80001,31.8181763,1.03049445,3624.03857,7137.94238,261.8387,351.763031,2135.16138,2137.844,12.7909317,2321.731,1098.696,7.501481,607.0833333
5.935114945,1.127513017,43.3203621,41.73074,73.10979,63.93519,53.87588,7449.47168,23.4536076,483.0143,64.46174,975.108032,19.80727,19.7991123,1.02943385,24.58465,74.05585,47.3402863,51.9965363,87,242.1572,25.89031,16.847805,678,30.1550045,133.571381,357.7967,357.374146,68.00001,84.91501,31.9999943,1.03001022,3789.89453,7440.18652,247.961365,332.8514,2287.5625,2247.16138,13.031126,2318.70337,1101.29858,6.69897,596
4.4507592,1.103045039,43.5631,42.3865776,74.68937,61.59349,54.8306046,7564.35938,26.798193,483.0143,65.4078,934.7002,19.8,19.787941,1.03043318,24.2166843,73.85621,45.06647,53.2528,91,241.4171,26.3273563,16.0066,705,31.4784832,135.159729,367.213379,367.010468,68.18182,84.91501,31.8181763,1.02945173,3888.97583,7655.52,242.632553,310.9811,2274.11914,2287.37573,12.0093861,2315.99756,1100.9762,7.42340565,576.1
4.508753847,1.115352505,43.3203621,48.3722076,73.98415,65.07888,54.1978531,7501.502,22.1834259,483.0143,64.30915,947.7914,19.8,19.7075386,1.03525078,23.8843327,74.0939941,46.78883,51.6552773,86,243.629959,28.0282059,16.8793125,665.2,30.4348984,135.924271,359.849854,359.4238,68.00001,84.91501,31.9999943,1.03613877,3803.757,7516.772,235.273849,361.5425,1794.2843,1779.42444,12.9916716,2316.772,1098.54492,7.36545038,631.0833333
4.493709437,1.115706689,43.4729538,48.47872,73.47957,64.85322,54.19039,7510.496,21.9806366,483.0143,63.321125,952.262634,19.8,19.744072,1.03034985,23.7235069,73.907074,45.9769859,52.5187569,87,242.696609,26.8611641,18.6696053,677,30.4663334,135.317245,360.655853,360.588623,68.00001,84.91501,31.9999943,1.02954388,3816.27368,7510.25439,244.547745,361.994843,1767.34558,1802.86353,12.0981827,2307.88745,1099.25879,7.39739466,615.1
3.388049857,0.002124521,44.53727,39.0333061,65.90715,67.86994,53.34589,7331.91162,17.3216553,483.0143,65.05415,916.7276,17.3054562,17.1448536,1.028698,22.5972748,63.4012375,42.0451622,41.19015,96,183.538269,25.4433517,24.4649315,745.999,30.4501419,124.525757,352.143555,351.525482,66,76.395,34,1.029486,4072.567,7323.301,241.9794,0,2513.58569,0,12.2254257,2307.77441,2.08301067,7.08794641,461.625
5.307375465,1.023993959,40.849987,18.97598,79.35415,70.05419,58.6102562,8370.862,13.7849121,483.0143,55.1270332,1001.96875,22.31,22.3631535,1.04511249,31.0998573,74.74909,55.2410049,49.20855,63,289.3881,31.7456684,13.3300819,492,30.798,184.89563,401.439148,400.951324,76,140.6,24,1.04533,2840.33081,8357.296,307.585327,274.55957,1739.78687,3486.64258,13.0480366,2410.642,1100.13416,7.59307575,711.4166667
5.366178158,1.402731444,39.94058,19.2276783,79.0489349,70.35942,57.66393,8192.938,12.7689667,483.0143,54.56097,904.36,22.74,22.7424412,1.0459621,31.0550461,74.75231,56.4333076,48.48771,62,286.536926,32.0516548,16.1933441,476,29.908411,181.7451,393.378357,392.368866,76,129.9144,24,1.044976,2780.77832,8178.912,307.254517,256.354431,1622.70471,3701.92871,13.19239,2409.691,1499.00732,5.78031,722.9
5.289418003,1.464258582,40.5851822,21.8620377,76.81165,71.41697,57.988327,8286.636,10.8401031,483.0143,55.6572838,924.885254,23,23.0632076,1.04585493,31.0630131,74.83406,56.585804,48.527523,61,290.288666,32.13357,11.0071344,475,29.5969276,185.507813,398.012054,398.489716,75.5,139.675,24.5,1.04495561,2898.93066,8307.031,309.254425,279.968079,1466.49792,3308.99316,13.5285282,2417.021,1498.82788,8.533621,723.3333333
5.270836367,1.463838919,40.9468842,21.15198,77.22133,71.72756,58.01983,8317.835,10.3042316,482.9914,56.0769043,925.26355,23,23.0515823,1.04443693,31.0706234,74.8531342,57.4802322,48.36618,61,289.61557,32.1398659,12.1320553,472,29.3585815,188.1146,399.3086,399.256073,75.5,139.675,24.5,1.04469061,2923.35425,8311.767,284.145355,276.4445,1485.53784,3335.47876,13.4807968,2405.258,1500.24146,9.015469,751.9166667
5.215412864,1.645146756,40.8453,21.4994621,77.2846756,71.82275,58.36433,8360.295,10.73497,483.0143,56.11505,925.561646,23,23.04604,1.04431343,32.4506569,74.80736,56.86482,48.19478,61,289.69223,32.220623,12.7860613,472,29.29218,185.252914,401.055481,401.2631,75.5,139.675,24.5,1.04584634,2922.296,8371.405,285.565979,280.829468,1449.4386,3280.63721,13.3479776,2401.58374,1699.95764,7.69667339,757.9166667
5.274049006,1.660704395,40.69724,21.4671516,76.78844,71.87403,58.16942,8323.863,10.9292755,483.0143,55.7717247,920.559753,23,23.03171,1.04958546,33.4981,74.78581,56.9243,48.1047859,61,290.96637,32.94707,11.602664,472,29.22421,184.351791,398.830261,398.774353,75.5,139.675,24.5,1.04978871,2895.477,8319.729,287.5184,292.3403,1565.67371,3154.81836,13.1510859,2408.97021,1700.87183,7.36969471,735.3333333
